order_date,Sales_QTY,Sales_amount,currency,User_id,Restaurant_id
12/7/2017,523,45500,INR,73489,576673
12/8/2017,4,190,INR,82311,542244
12/8/2017,416,24787,INR,12913,565781
12/8/2017,10,870,INR,23743,442908
12/11/2017,37,1736,INR,259,431803
12/11/2017,160,11769,INR,1750,522613
12/11/2017,149,12977,INR,56432,386503
12/12/2017,82,3866,INR,6933,510423
12/12/2017,373,23208,INR,77104,511517
12/13/2017,311,14644,INR,53730,569914
12/13/2017,76,6588,INR,53849,555532
12/13/2017,5,472,INR,13827,520207
12/13/2017,20,944,INR,36910,364726
12/14/2017,17,787,INR,11084,247630
12/14/2017,512,28444,INR,96524,450303
12/14/2017,3,296,INR,73560,543310
12/15/2017,5,250,INR,93562,352993
12/15/2017,523,47560,INR,16236,448660
12/15/2017,13,1157,INR,57883,203620
12/18/2017,9,454,INR,83501,146615
12/18/2017,427,25079,INR,26543,404832
12/18/2017,21,1856,INR,78618,570096
12/19/2017,379,17838,INR,35578,501053
12/19/2017,149,9218,INR,15400,493451
12/19/2017,3,292,INR,10618,502386
12/19/2017,17,787,INR,27492,549474
12/20/2017,161,7593,INR,17448,351447
12/20/2017,448,22472,INR,59969,470567
12/21/2017,13,630,INR,6835,243069
12/21/2017,1,83,INR,90456,334976
12/21/2017,7,449,INR,97626,40319
12/22/2017,301,14134,INR,92140,191891
12/22/2017,523,35824,INR,24061,203410
12/25/2017,2,93,INR,61713,284823
12/26/2017,1,32,INR,90023,30757
12/27/2017,197,2227,INR,3363,291358
12/27/2017,672,58500,INR,63558,458427
12/27/2017,1,116,INR,16553,291597
12/28/2017,1,65,INR,24432,405975
12/28/2017,459,23130,INR,9889,469315
12/28/2017,3,236,INR,38305,576810
12/29/2017,299,28685,INR,35974,544815
1/2/2018,149,7019,INR,56731,481678
1/2/2018,373,26991,INR,34375,482528
1/2/2018,10,870,INR,5039,62981
1/2/2018,7,449,INR,91195,565936
1/3/2018,1,65,INR,52166,551592
1/3/2018,1,42,INR,39811,493653
1/3/2018,21,1856,INR,6621,371072
1/4/2018,3,130,INR,1855,410261
1/4/2018,523,30722,INR,82187,446462
1/4/2018,3,236,INR,23283,305151
1/5/2018,1,65,INR,21160,422488
1/5/2018,75,6532,INR,49548,386584
1/5/2018,1,116,INR,35909,199565
1/8/2018,1,37,INR,80241,309998
1/8/2018,405,34819,INR,83309,309995
1/8/2018,21,1856,INR,4636,539228
1/9/2018,156,7343,INR,26193,572246
1/9/2018,5,468,INR,18547,459996
1/10/2018,149,0,INR,14279,221049
1/10/2018,149,7486,INR,43001,36989
1/11/2018,2,97,INR,74369,515314
1/11/2018,8,699,INR,53924,155620
1/12/2018,5,227,INR,97552,42010
1/12/2018,299,14972,INR,62251,42639
1/12/2018,5,412,INR,15109,43821
1/15/2018,86,4051,INR,80834,882
1/15/2018,187,15366,INR,6687,10309
1/15/2018,1,60,INR,47978,32955
1/16/2018,315,14796,INR,11494,54628
1/16/2018,363,18921,INR,80290,21303
1/16/2018,299,9514,INR,88435,156025
1/17/2018,7,324,INR,39065,110268
1/17/2018,277,22889,INR,71139,408489
1/18/2018,5,255,INR,5895,291795
1/18/2018,299,14972,INR,35000,538867
1/18/2018,1,60,INR,7742,442161
1/19/2018,6,287,INR,26226,575372
1/19/2018,523,45727,INR,20318,127023
1/19/2018,33,2843,INR,86330,319533
1/22/2018,9,412,INR,82781,369905
1/22/2018,587,38704,INR,8605,55561
1/22/2018,458,17894,INR,11534,124786
1/23/2018,20,954,INR,71667,573194
1/23/2018,181,11194,INR,76302,388543
1/23/2018,1,120,INR,53164,244694
1/24/2018,149,0,INR,62297,526083
1/24/2018,151,7083,INR,72949,526081
1/24/2018,299,20593,INR,96585,546496
1/24/2018,1,60,INR,57131,499162
1/25/2018,2,93,INR,49437,429077
1/26/2018,375,20829,INR,11396,268884
1/26/2018,9,810,INR,51100,413600
1/29/2018,15,727,INR,59938,452191
1/29/2018,448,39194,INR,1427,352484
1/29/2018,49,4231,INR,37791,571573
1/29/2018,33,1574,INR,49784,125501
1/30/2018,13,625,INR,4778,81046
1/30/2018,299,16704,INR,36260,550737
1/30/2018,14,1222,INR,9294,490223
1/31/2018,157,7366,INR,9307,566431
1/31/2018,224,19597,INR,55509,566672
1/31/2018,2,176,INR,39805,404543
2/1/2018,3,125,INR,17466,216671
2/1/2018,448,22463,INR,33483,482154
2/2/2018,1,65,INR,92167,330788
2/2/2018,75,5773,INR,40732,569393
2/5/2018,12,574,INR,78492,33510
2/5/2018,117,9412,INR,82269,80788
2/5/2018,32,2782,INR,67869,526062
2/6/2018,89,4213,INR,9295,506011
2/6/2018,149,13065,INR,32247,526060
2/6/2018,3,292,INR,64259,546114
2/7/2018,152,7148,INR,92553,328910
2/7/2018,299,20551,INR,30676,569397
2/8/2018,6,282,INR,91270,369143
2/8/2018,128,10833,INR,92091,281280
2/9/2018,4,208,INR,29148,477013
2/9/2018,299,19792,INR,13644,300905
2/9/2018,1,60,INR,72323,460373
2/12/2018,3,130,INR,49330,481178
2/12/2018,448,39194,INR,85935,375009
2/12/2018,21,1907,INR,45209,299983
2/13/2018,154,7241,INR,75447,28285
2/13/2018,203,16398,INR,88546,494806
2/13/2018,1,60,INR,26934,399249
2/13/2018,13,630,INR,65234,348298
2/14/2018,149,0,INR,46388,546965
2/14/2018,3,162,INR,33655,376808
2/14/2018,448,22463,INR,4987,24577
2/15/2018,4,194,INR,44334,21506
2/15/2018,149,13065,INR,37628,352277
2/15/2018,1,120,INR,82265,532561
2/16/2018,13,634,INR,9689,247085
2/16/2018,523,33051,INR,76073,319609
2/19/2018,1,69,INR,77371,546050
2/19/2018,43,2880,INR,65119,409491
2/19/2018,46,4116,INR,16219,325183
2/20/2018,256,12032,INR,8834,503201
2/20/2018,736,44088,INR,24718,472560
2/20/2018,13,1130,INR,50872,414334
2/20/2018,1,134,INR,36598,546970
2/21/2018,1,65,INR,20927,496776
2/21/2018,149,13065,INR,8676,517957
2/22/2018,150,7056,INR,27081,427413
2/22/2018,342,19000,INR,77219,448210
2/22/2018,1,60,INR,78541,143285
2/23/2018,151,7120,INR,34848,80793
2/23/2018,75,5773,INR,84790,24581
2/23/2018,4,356,INR,59065,573160
2/26/2018,11,505,INR,46933,504884
2/26/2018,448,22463,INR,60726,531477
2/26/2018,75,6671,INR,13333,437205
2/27/2018,304,14292,INR,29775,430373
2/28/2018,149,0,INR,79322,294924
2/28/2018,1,37,INR,77721,457714
2/28/2018,448,39194,INR,51402,294921
3/1/2018,6,287,INR,11515,485983
3/1/2018,1,42,INR,21571,28117
3/1/2018,1,60,INR,94337,554575
3/2/2018,5,227,INR,61527,386745
3/2/2018,448,27278,INR,90873,270996
3/2/2018,1,60,INR,35146,547125
3/5/2018,9,421,INR,92554,31534
3/5/2018,11,657,INR,35069,122823
3/5/2018,1,120,INR,44804,451520
3/6/2018,387,18176,INR,61229,288137
3/6/2018,405,23481,INR,71167,161027
3/6/2018,30,2681,INR,28041,90017
3/7/2018,3,162,INR,52113,216482
3/7/2018,309,24866,INR,43045,209951
3/7/2018,7,657,INR,35860,420364
3/7/2018,7,463,INR,8241,82749
3/8/2018,11,532,INR,74050,316455
3/8/2018,576,44787,INR,79915,80694
3/8/2018,1,60,INR,2269,467095
3/9/2018,7,319,INR,60100,81660
3/9/2018,77,5940,INR,60516,172271
3/9/2018,33,2981,INR,11130,432994
3/12/2018,7,375,INR,28632,403751
3/12/2018,373,20009,INR,79680,457819
3/13/2018,152,7144,INR,70272,449511
3/13/2018,149,9218,INR,31800,506634
3/14/2018,155,7273,INR,72719,546091
3/14/2018,821,66278,INR,14175,511655
3/15/2018,161,7583,INR,1177,48973
3/15/2018,2,181,INR,54346,407667
3/15/2018,7,463,INR,98139,461765
3/16/2018,8,380,INR,21053,438054
3/16/2018,672,46116,INR,16270,465211
3/16/2018,45,4051,INR,25380,416283
3/19/2018,1,32,INR,51682,444721
3/19/2018,21,1315,INR,93201,124256
3/20/2018,225,10569,INR,13209,495873
3/20/2018,448,22463,INR,70882,528551
3/20/2018,1,60,INR,87881,478998
3/21/2018,149,0,INR,34426,396794
3/21/2018,1,83,INR,23817,454441
3/22/2018,45,2134,INR,44335,453471
3/22/2018,352,19949,INR,83832,539532
3/23/2018,16,750,INR,23654,487204
3/23/2018,597,49986,INR,3019,567806
3/23/2018,79,7028,INR,83782,83408
3/26/2018,1,74,INR,10253,501633
3/26/2018,853,62676,INR,57084,244825
3/27/2018,154,7241,INR,6339,142154
3/27/2018,149,11144,INR,74893,468013
3/27/2018,11,1014,INR,48960,470561
3/28/2018,2,97,INR,2356,291857
3/28/2018,533,27731,INR,84364,473950
3/29/2018,17,815,INR,73797,495744
3/29/2018,53,4977,INR,31382,325108
3/29/2018,19,1731,INR,64729,560069
4/3/2018,247,11602,INR,99429,569316
4/3/2018,406,27634,INR,19871,68029
4/3/2018,79,7088,INR,32375,513179
4/4/2018,216,10153,INR,5407,518066
4/4/2018,75,6718,INR,97554,212117
4/4/2018,1,134,INR,56712,194120
4/5/2018,151,7116,INR,28271,545530
4/5/2018,523,27074,INR,53282,470571
4/6/2018,1,32,INR,90747,366701
4/6/2018,75,5773,INR,19091,215985
4/6/2018,1,60,INR,43207,242347
4/9/2018,3,130,INR,57510,242348
4/9/2018,547,36093,INR,35001,338093
4/9/2018,2,181,INR,46268,163833
4/10/2018,325,15264,INR,26737,316185
4/10/2018,355,31398,INR,34095,489600
4/11/2018,2,97,INR,64186,384026
4/11/2018,448,22463,INR,52022,203420
4/11/2018,4,361,INR,45528,335020
4/12/2018,30,1421,INR,1767,242350
4/12/2018,1,120,INR,27091,242351
4/12/2018,5,532,INR,57107,569854
4/13/2018,12,569,INR,45261,197720
4/13/2018,607,52134,INR,24115,473379
4/13/2018,8,718,INR,39541,543968
4/16/2018,11,542,INR,33248,292213
4/16/2018,75,6532,INR,35586,513511
4/16/2018,11,954,INR,89197,242352
4/17/2018,311,14606,INR,48581,242353
4/17/2018,619,35093,INR,61424,379588
4/17/2018,12,1074,INR,23863,488627
4/18/2018,3,125,INR,51338,387767
4/18/2018,1,120,INR,54698,527822
4/19/2018,159,7505,INR,42731,450488
4/19/2018,450,22588,INR,7574,403899
4/19/2018,1,120,INR,9531,436512
4/19/2018,7,463,INR,66221,346930
4/20/2018,151,7083,INR,25321,451573
4/20/2018,523,45037,INR,40753,459895
4/20/2018,3,241,INR,32227,518433
4/20/2018,8,380,INR,35783,202109
4/23/2018,14,667,INR,69162,289616
4/23/2018,491,25273,INR,63642,28755
4/23/2018,83,7389,INR,49000,486435
4/24/2018,228,10722,INR,20177,442530
4/24/2018,224,16014,INR,18881,527239
4/25/2018,159,7505,INR,80036,380363
4/25/2018,821,49546,INR,94920,180715
4/26/2018,8,389,INR,77920,526143
4/26/2018,21,1356,INR,37469,520280
4/27/2018,2,106,INR,90852,538139
4/27/2018,75,5773,INR,43882,462913
4/27/2018,53,4764,INR,63206,74741
4/30/2018,157,7370,INR,11803,148597
4/30/2018,597,48676,INR,12877,423476
5/1/2018,8,384,INR,12906,462352
5/1/2018,1,42,INR,16563,571398
5/2/2018,227,10653,INR,7470,506689
5/2/2018,363,26611,INR,15454,505350
5/3/2018,8,380,INR,16924,513646
5/3/2018,53,4977,INR,18524,290614
5/3/2018,1,120,INR,58986,19089
5/4/2018,150,7153,INR,32320,12693
5/4/2018,896,60139,INR,57121,24222
5/4/2018,1,60,INR,1672,573139
5/7/2018,1,32,INR,74233,35153
5/7/2018,32,2111,INR,56501,41996
5/8/2018,448,22463,INR,48429,62942
5/8/2018,46,4111,INR,81878,335997
5/9/2018,154,7361,INR,48052,573033
5/9/2018,224,17806,INR,93146,577459
5/9/2018,11,954,INR,23254,36509
5/9/2018,30,1417,INR,98983,30383
5/10/2018,5,227,INR,49683,100409
5/11/2018,165,7856,INR,61169,34971
5/11/2018,449,37745,INR,72563,48174
5/14/2018,525,29120,INR,60544,36514
5/14/2018,77,6852,INR,3618,35901
5/15/2018,453,21588,INR,48026,515501
5/15/2018,673,42194,INR,43544,44661
5/15/2018,20,1384,INR,85408,526518
5/16/2018,158,7542,INR,30029,270177
5/16/2018,149,13065,INR,58167,260257
5/17/2018,4,190,INR,70652,504605
5/17/2018,729,40120,INR,87326,494830
5/18/2018,4,194,INR,98214,448934
5/18/2018,224,18838,INR,34258,28295
5/18/2018,2,181,INR,80660,11748
5/21/2018,1,65,INR,72685,125878
5/22/2018,11,509,INR,28549,321727
5/22/2018,160,11977,INR,90778,539706
5/22/2018,36,3218,INR,42329,550505
5/23/2018,155,7407,INR,24320,364694
5/23/2018,373,27083,INR,39293,494834
5/24/2018,7,356,INR,79443,544198
5/24/2018,304,15310,INR,78266,452078
5/25/2018,3,130,INR,99345,100337
5/25/2018,448,36644,INR,86864,213396
5/28/2018,10,477,INR,53053,532094
5/28/2018,288,23764,INR,3399,475093
5/28/2018,76,6792,INR,72933,562500
5/29/2018,381,18190,INR,58089,454250
5/29/2018,88,7375,INR,68537,483935
5/30/2018,7,356,INR,54266,424500
5/30/2018,523,28995,INR,16151,526769
5/30/2018,1,120,INR,52822,446873
5/31/2018,7,324,INR,39950,480666
5/31/2018,1,60,INR,94107,316158
6/1/2018,3,162,INR,47788,526533
6/1/2018,374,28389,INR,10869,11750
6/1/2018,1,60,INR,92351,494824
6/4/2018,18,866,INR,13237,35946
6/4/2018,299,26130,INR,40917,458522
6/4/2018,3,301,INR,55648,498183
6/5/2018,299,14241,INR,9981,19445
6/5/2018,373,30870,INR,24706,397369
6/5/2018,1,60,INR,22602,563720
6/6/2018,156,7444,INR,6478,340471
6/6/2018,448,33616,INR,66051,571109
6/6/2018,1,120,INR,42720,515641
6/6/2018,27,1259,INR,82760,536787
6/7/2018,85,7208,INR,34122,352013
6/8/2018,6,301,INR,56502,330540
6/8/2018,597,39583,INR,42320,512371
6/8/2018,1,120,INR,12192,315039
6/11/2018,4,199,INR,61576,570130
6/11/2018,55,3593,INR,43247,445696
6/11/2018,2,181,INR,41504,33513
6/12/2018,599,28579,INR,87636,55220
6/12/2018,226,12352,INR,92503,465141
6/12/2018,25,2264,INR,93324,146238
6/13/2018,3,162,INR,20978,494815
6/13/2018,1493,130653,INR,34137,434323
6/13/2018,13,630,INR,11599,418199
6/14/2018,164,7838,INR,61361,280071
6/14/2018,896,50500,INR,54774,478466
6/14/2018,3,296,INR,65124,288854
6/15/2018,1,65,INR,13857,218860
6/15/2018,323,24620,INR,78633,573657
6/15/2018,37,3333,INR,8187,443382
6/18/2018,7,319,INR,85373,405182
6/18/2018,43,2810,INR,44377,442173
6/19/2018,9,454,INR,6153,357951
6/19/2018,85,5417,INR,52268,356747
6/19/2018,21,1907,INR,55381,421010
6/20/2018,153,7315,INR,69875,467696
6/20/2018,300,15056,INR,21270,29133
6/20/2018,1,120,INR,69029,504986
6/21/2018,5,259,INR,49563,337176
6/21/2018,11,676,INR,99419,410483
6/21/2018,2,181,INR,23066,365454
6/22/2018,1049,68597,INR,74169,494802
6/25/2018,2,97,INR,80421,435764
6/25/2018,117,9343,INR,64491,581031
6/25/2018,76,6792,INR,92189,515505
6/26/2018,151,7218,INR,69101,494801
6/26/2018,224,12227,INR,10534,516957
6/26/2018,75,3528,INR,99891,453178
6/27/2018,153,7315,INR,15747,365339
6/28/2018,158,7542,INR,49298,365231
6/28/2018,469,23819,INR,98509,518810
6/28/2018,1,60,INR,96030,357841
6/29/2018,1,32,INR,88030,541957
6/29/2018,1120,96468,INR,98245,571881
6/29/2018,2,181,INR,68506,504768
6/29/2018,17,1153,INR,77742,558277
7/2/2018,12,574,INR,11833,486182
7/2/2018,512,26528,INR,60384,501027
7/2/2018,45,4056,INR,79728,319847
7/3/2018,453,21616,INR,94527,494914
7/3/2018,149,11273,INR,57066,493704
7/3/2018,2,181,INR,93413,516748
7/4/2018,4,194,INR,79131,547143
7/4/2018,448,22463,INR,53005,457986
7/4/2018,1,60,INR,84792,218402
7/5/2018,11,546,INR,45632,263791
7/6/2018,149,12306,INR,92348,516504
7/6/2018,1,120,INR,90117,494909
7/9/2018,9,426,INR,80278,515650
7/10/2018,379,18060,INR,85260,306427
7/10/2018,523,32778,INR,54714,93865
7/10/2018,1,120,INR,29327,238235
7/11/2018,155,7380,INR,61365,91566
7/11/2018,373,32662,INR,42909,516863
7/11/2018,35,3162,INR,68194,458717
7/12/2018,153,7282,INR,84741,264527
7/12/2018,384,22181,INR,86910,20425
7/13/2018,9,444,INR,21173,512380
7/13/2018,342,27468,INR,54010,507913
7/13/2018,4,356,INR,62492,444765
7/16/2018,523,24926,INR,3293,487387
7/16/2018,448,28037,INR,42147,327595
7/16/2018,75,6671,INR,35902,494902
7/17/2018,224,17806,INR,9083,419111
7/17/2018,11,954,INR,20219,478677
7/18/2018,896,56079,INR,14181,68682
7/19/2018,11,509,INR,61385,305584
7/19/2018,75,6532,INR,35007,260170
7/19/2018,1,60,INR,41254,480857
7/20/2018,238,11361,INR,64823,391866
7/20/2018,1121,67894,INR,79781,56478
7/20/2018,1,120,INR,58569,31533
7/23/2018,28,1347,INR,9776,524243
7/23/2018,161,13810,INR,82798,448910
7/23/2018,75,6671,INR,66810,440083
7/24/2018,455,21713,INR,99585,368638
7/24/2018,555,45968,INR,81975,547244
7/24/2018,1,60,INR,80130,80580
7/25/2018,151,7218,INR,43013,66393
7/25/2018,75,6532,INR,62105,556061
7/25/2018,338,27523,INR,44975,155023
7/26/2018,5,222,INR,57202,399117
7/26/2018,523,30986,INR,72753,428087
7/26/2018,1,60,INR,38824,457968
7/26/2018,2,199,INR,22365,571678
7/27/2018,1,42,INR,61266,452170
7/27/2018,600,46569,INR,63319,285545
7/27/2018,2,181,INR,65314,558489
7/30/2018,14,681,INR,35685,471907
7/30/2018,352,18440,INR,5535,408373
7/30/2018,1,120,INR,68735,355339
7/31/2018,153,7282,INR,15263,507804
7/31/2018,88,5588,INR,87050,315119
8/1/2018,161,7667,INR,11558,503215
8/1/2018,149,7486,INR,9674,486276
8/2/2018,1,65,INR,50478,342718
8/2/2018,21,1356,INR,56093,486153
8/2/2018,1,60,INR,33266,539619
8/3/2018,3,130,INR,98703,411410
8/3/2018,821,46236,INR,22457,252657
8/3/2018,3,231,INR,94461,330969
8/6/2018,151,7236,INR,54430,449194
8/6/2018,693,60148,INR,61416,347049
8/6/2018,33,2921,INR,95390,497275
8/7/2018,152,7259,INR,51105,358978
8/7/2018,396,22995,INR,64194,356314
8/7/2018,21,1907,INR,53984,378346
8/8/2018,149,7120,INR,45222,557423
8/8/2018,2,181,INR,88624,358974
8/9/2018,161,7667,INR,31313,160480
8/9/2018,971,79343,INR,610,438187
8/9/2018,8,713,INR,80612,488201
8/10/2018,1,65,INR,41917,522321
8/10/2018,224,18838,INR,97430,523532
8/13/2018,27,1282,INR,20653,488440
8/13/2018,725,43782,INR,10716,558505
8/13/2018,23,2028,INR,91848,454898
8/14/2018,12,579,INR,9336,512628
8/14/2018,1,111,INR,95265,454892
8/15/2018,5,227,INR,3529,239001
8/15/2018,224,16810,INR,16377,168082
8/16/2018,3,130,INR,46762,576195
8/16/2018,309,26806,INR,83520,405481
8/17/2018,156,7440,INR,37201,469922
8/17/2018,747,46319,INR,71985,2281
8/17/2018,1,60,INR,79,444720
8/20/2018,5,259,INR,75564,229688
8/20/2018,299,26130,INR,70298,210835
8/20/2018,4,361,INR,96454,558619
8/21/2018,170,8116,INR,81654,275215
8/21/2018,939,53208,INR,68359,486493
8/21/2018,23,1616,INR,37911,422719
8/22/2018,156,7454,INR,97257,347027
8/22/2018,224,19597,INR,35950,498343
8/22/2018,75,6671,INR,75571,314584
8/23/2018,5,255,INR,60236,264439
8/23/2018,600,39481,INR,75377,441365
8/23/2018,1,120,INR,89900,444883
8/23/2018,13,630,INR,11976,14836
8/24/2018,1,74,INR,20066,444996
8/24/2018,747,62292,INR,54559,356586
8/24/2018,3,241,INR,78265,557877
8/27/2018,155,7412,INR,32032,480938
8/27/2018,704,38593,INR,88398,500310
8/27/2018,1,120,INR,86460,326690
8/28/2018,309,14750,INR,87434,140775
8/28/2018,224,19597,INR,14526,495069
8/28/2018,11,954,INR,69720,323049
8/29/2018,159,7606,INR,78836,541062
8/29/2018,523,28995,INR,72135,49804
8/30/2018,149,7120,INR,48400,382619
8/30/2018,224,19597,INR,85600,19057
8/30/2018,1,120,INR,74430,502712
8/31/2018,7,0,INR,47298,486229
8/31/2018,1,32,INR,88276,570540
8/31/2018,299,23579,INR,86274,466874
8/31/2018,11,1014,INR,1066,49805
9/3/2018,5,222,INR,46903,274462
9/3/2018,11,856,INR,74696,255963
9/4/2018,151,7185,INR,86902,440271
9/4/2018,524,27468,INR,89297,125204
9/4/2018,86,6921,INR,13022,485385
9/5/2018,9,449,INR,23386,485264
9/5/2018,149,13065,INR,59925,531498
9/5/2018,3,296,INR,19037,442569
9/6/2018,158,7537,INR,26183,545652
9/6/2018,448,33819,INR,73488,303345
9/7/2018,5,227,INR,250,419451
9/7/2018,173,13069,INR,35282,408444
9/10/2018,3,139,INR,41190,288862
9/10/2018,523,36565,INR,27373,327758
9/10/2018,225,20079,INR,82392,269945
9/11/2018,231,11000,INR,64639,466608
9/11/2018,76,6671,INR,70169,6431
9/11/2018,22,1968,INR,96039,408563
9/12/2018,158,7537,INR,31492,427003
9/12/2018,448,33616,INR,67681,441541
9/12/2018,7,315,INR,74304,486337
9/13/2018,155,7380,INR,36842,477976
9/13/2018,224,19597,INR,30730,362911
9/14/2018,2,97,INR,34082,11787
9/14/2018,449,27324,INR,83160,234955
9/14/2018,4,361,INR,33111,182005
9/17/2018,6,287,INR,8182,475690
9/17/2018,213,13542,INR,73564,186725
9/18/2018,376,17931,INR,87294,23417
9/18/2018,747,46801,INR,13009,182006
9/18/2018,2,181,INR,26369,266306
9/18/2018,1,134,INR,42342,429670
9/19/2018,2,97,INR,42143,346022
9/19/2018,149,13065,INR,85167,366056
9/20/2018,2,97,INR,1050,440203
9/20/2018,299,20551,INR,80952,557456
9/20/2018,1,60,INR,30084,182001
9/20/2018,1,134,INR,26733,518087
9/21/2018,7,352,INR,50544,395858
9/21/2018,224,18079,INR,41957,376081
9/21/2018,2,181,INR,37640,436190
9/24/2018,20,954,INR,81692,500564
9/24/2018,405,23616,INR,95256,559749
9/25/2018,155,7412,INR,8192,21350
9/25/2018,75,6532,INR,83207,510115
9/25/2018,1,60,INR,38245,11672
9/26/2018,155,7380,INR,90817,106405
9/26/2018,599,32069,INR,82047,580521
9/27/2018,161,7694,INR,24303,453510
9/27/2018,405,33935,INR,42480,163709
9/27/2018,17,708,INR,18243,547772
9/28/2018,16,764,INR,34529,566115
9/28/2018,672,53213,INR,14025,535773
10/1/2018,5,227,INR,22422,219222
10/2/2018,1,42,INR,96897,407694
10/2/2018,288,18083,INR,74772,465731
10/2/2018,2,181,INR,98122,334278
10/4/2018,451,21491,INR,63485,418312
10/4/2018,75,4741,INR,44471,33554
10/5/2018,3,162,INR,51093,451009
10/5/2018,523,33051,INR,48939,494296
10/5/2018,5,477,INR,24922,499862
10/5/2018,2,199,INR,67098,471174
10/8/2018,13,606,INR,40059,498412
10/8/2018,449,37667,INR,6083,566369
10/8/2018,1,60,INR,6070,430666
10/9/2018,75,6532,INR,87208,430665
10/9/2018,225,10713,INR,69097,44671
10/9/2018,299,20551,INR,69345,495140
10/10/2018,75,3560,INR,18545,494295
10/10/2018,3,236,INR,83384,494292
10/11/2018,9,463,INR,66536,579566
10/11/2018,523,32778,INR,92038,542060
10/11/2018,3,236,INR,89571,51196
10/12/2018,4,194,INR,97552,363913
10/12/2018,75,5773,INR,23103,494289
10/12/2018,3,236,INR,80575,460184
10/15/2018,3,162,INR,43005,483040
10/15/2018,21,1907,INR,10272,494286
10/16/2018,235,11194,INR,28157,438150
10/16/2018,821,49546,INR,67781,564079
10/17/2018,151,7218,INR,71445,545570
10/17/2018,523,40190,INR,92442,291677
10/17/2018,21,1907,INR,60132,425380
10/18/2018,152,7245,INR,39022,509980
10/18/2018,405,31111,INR,25523,390196
10/19/2018,19,894,INR,8569,368147
10/19/2018,225,18884,INR,4517,448142
10/19/2018,2,181,INR,68619,498640
10/22/2018,5,236,INR,88315,346230
10/22/2018,75,6532,INR,13284,161056
10/23/2018,159,7597,INR,20817,392379
10/23/2018,747,46801,INR,97670,119518
10/23/2018,75,6731,INR,84770,494282
10/24/2018,4,204,INR,55636,429745
10/24/2018,149,13065,INR,10819,61325
10/24/2018,2,181,INR,75668,426110
10/25/2018,162,7731,INR,93220,379283
10/25/2018,299,20551,INR,40912,417520
10/25/2018,2,181,INR,34677,552248
10/26/2018,2,97,INR,28014,476967
10/26/2018,224,18838,INR,31560,13124
10/26/2018,1,60,INR,90457,266107
10/29/2018,11,528,INR,34254,449220
10/29/2018,448,22463,INR,81916,322392
10/29/2018,21,1907,INR,68907,305935
10/30/2018,1,65,INR,57164,494272
10/30/2018,149,11273,INR,64697,482043
10/30/2018,1,120,INR,16561,186247
10/30/2018,27,1259,INR,52789,494267
10/31/2018,153,7282,INR,89770,494263
10/31/2018,299,14972,INR,23673,333272
11/1/2018,1,32,INR,90235,381220
11/1/2018,1,120,INR,20339,416685
11/2/2018,9,454,INR,74848,436158
11/2/2018,299,26130,INR,59073,476611
11/2/2018,3,241,INR,7505,566679
11/5/2018,2,97,INR,16963,323331
11/5/2018,395,22153,INR,66547,351724
11/5/2018,1,120,INR,12509,403453
11/5/2018,7,463,INR,44032,294965
11/6/2018,75,3560,INR,4939,253261
11/6/2018,1,69,INR,20231,189600
11/6/2018,201,15255,INR,68109,516176
11/7/2018,1,65,INR,85967,574187
11/7/2018,299,20551,INR,49827,494259
11/8/2018,154,7343,INR,47,494258
11/8/2018,75,7569,INR,1184,497769
11/8/2018,2,181,INR,82629,463880
11/9/2018,2,97,INR,31810,494012
11/9/2018,523,33051,INR,55051,494252
11/9/2018,67,6019,INR,91656,455922
11/12/2018,11,528,INR,47055,38888
11/12/2018,267,22407,INR,59958,416698
11/12/2018,2,181,INR,59043,511713
11/13/2018,599,28588,INR,94819,450596
11/13/2018,373,21505,INR,76874,549187
11/13/2018,5,417,INR,16103,568980
11/14/2018,155,7412,INR,1721,363941
11/14/2018,183,16398,INR,65579,473675
11/15/2018,5,236,INR,63126,400050
11/15/2018,523,28995,INR,42064,441519
11/16/2018,7,319,INR,50112,154653
11/16/2018,149,12306,INR,31841,440308
11/16/2018,1,120,INR,77137,191934
11/19/2018,3,162,INR,66368,33063
11/19/2018,597,35523,INR,74503,428563
11/19/2018,1,60,INR,40533,401020
11/20/2018,525,25051,INR,33580,435080
11/20/2018,320,27486,INR,49689,417556
11/20/2018,54,4829,INR,85178,436177
11/21/2018,299,16968,INR,17252,113198
11/21/2018,1,60,INR,42754,83364
11/22/2018,75,6532,INR,6587,326961
11/23/2018,896,63921,INR,84414,408605
11/23/2018,32,2861,INR,54625,516076
11/26/2018,15,759,INR,58058,516078
11/26/2018,76,6616,INR,72317,246304
11/26/2018,1,60,INR,76935,516071
11/26/2018,50,2361,INR,82466,313870
11/27/2018,3,162,INR,78583,304919
11/27/2018,527,29250,INR,76238,449797
11/28/2018,159,7602,INR,32414,516074
11/28/2018,3,213,INR,47464,201753
11/29/2018,5,259,INR,27885,116053
11/29/2018,896,58074,INR,62936,516190
11/29/2018,1,60,INR,48761,494234
11/30/2018,2,97,INR,58193,473657
11/30/2018,523,44968,INR,30988,494230
11/30/2018,2,181,INR,44040,244010
12/3/2018,2,97,INR,22594,474624
12/3/2018,491,25171,INR,90096,116052
12/3/2018,454,40574,INR,99959,352602
12/4/2018,77,3657,INR,35457,346663
12/4/2018,117,7551,INR,53227,497980
12/4/2018,44,3935,INR,98320,462659
12/5/2018,9,412,INR,96484,397994
